,ID,Title,ImageURL,Genres,emotion_label_1,emotion_label_2
5287,5902,A Bridge Too Far,https://image.tmdb.org/t/p/w600_and_h900_bestv2/twPQYBNDTAmOa9x8fNdKYMFSxQD.jpg,"Drama, History, War",sadness,fear
5288,599845,The Immortal,https://image.tmdb.org/t/p/w600_and_h900_bestv2/kWLsOI2CPpdCBiAxpAXPdoE9435.jpg,"Crime, Drama, Thriller",fear,sadness
5289,606154,The Tunnel,https://image.tmdb.org/t/p/w600_and_h900_bestv2/x2Nkkk0znwNDtqCdZKFQNA4Ayxg.jpg,"Thriller, Drama",anger,disgust
5290,10714,The Jungle Book,https://image.tmdb.org/t/p/w600_and_h900_bestv2/rYoE6cuup9Ofam6AuYaiJLxF9OO.jpg,"Family, Adventure, Drama",disgust,anger
5291,42222,Julia,https://image.tmdb.org/t/p/w600_and_h900_bestv2/qHtPzs9eVCilp88c1arq73gH6xk.jpg,"Drama, Romance, Thriller",fear,anger
5292,33839,Cheaper by the Dozen,https://image.tmdb.org/t/p/w600_and_h900_bestv2/sGj9auC0z18y25NObFbvWLt8gtX.jpg,"Comedy, Drama, Family",joy,neutral
5293,8843,The Cell,https://image.tmdb.org/t/p/w600_and_h900_bestv2/kfYVxvDDAJoFq2knHUzAZP09pAc.jpg,"Horror, Science Fiction, Thriller",disgust,fear
5294,20077,The Batman vs. Dracula,https://image.tmdb.org/t/p/w600_and_h900_bestv2/8uKIqZBXfxhflenI2LkNZIHUp7I.jpg,"Animation, Action, Fantasy, Mystery",fear,anger
5295,1130899,Sana,https://image.tmdb.org/t/p/w600_and_h900_bestv2/ziWLHm8xjuG2jQf9iIRC7XZZom8.jpg,"Horror, Mystery",neutral,fear
5296,1000572,A Great Friend,https://image.tmdb.org/t/p/w600_and_h900_bestv2/70GmOX3yhKETP4KzXmeH3OQOQ0h.jpg,Comedy,neutral,fear
5297,15906,Barbie and the Magic of Pegasus,https://image.tmdb.org/t/p/w600_and_h900_bestv2/wqKNLSzGN9lqnmtFFwu40g2eWgQ.jpg,"Animation, Family, Romance",neutral,joy
5298,734586,Joker: Put on a Happy Face,https://image.tmdb.org/t/p/w600_and_h900_bestv2/am5Sst8LFmU0bhPrzU3km4RRy3J.jpg,Documentary,joy,neutral
5299,245842,The King's Daughter,https://image.tmdb.org/t/p/w600_and_h900_bestv2/9LkMCVHleSw18gyP6ePaETszbte.jpg,"Fantasy, Adventure, Family",neutral,disgust
5300,11889,Iris,https://image.tmdb.org/t/p/w600_and_h900_bestv2/sm1ve46SuxDVywnvVEg2XvhvlK8.jpg,"Drama, Romance",neutral,sadness
5301,5967,The Umbrellas of Cherbourg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/7XHxvEo1C1GzbTkZuH8aAU8wOeV.jpg,"Drama, Romance",sadness,joy
5302,346646,Veteran,https://image.tmdb.org/t/p/w600_and_h900_bestv2/mqBYt2qNEnTLChmX8JTAMTa1b9A.jpg,"Action, Comedy, Crime",disgust,anger
5303,1066298,Full River Red,https://image.tmdb.org/t/p/w600_and_h900_bestv2/kOoxkXTYTi4OipM5G97gK9jnYIk.jpg,"Mystery, Comedy, Thriller, History",fear,disgust
5304,390062,Jungle,https://image.tmdb.org/t/p/w600_and_h900_bestv2/tDgxknTVwrScxpCYyGUjXSn5NRk.jpg,"Adventure, Drama, Thriller",fear,neutral
5305,26912,Quatermass and the Pit,https://image.tmdb.org/t/p/w600_and_h900_bestv2/qjb5lWMJHpS7dzaf6LUVGdPe5KH.jpg,"Science Fiction, Horror, Mystery",neutral,fear
5306,37257,Witness for the Prosecution,https://image.tmdb.org/t/p/w600_and_h900_bestv2/mM5Cad2ESBprh6ucPnMzMfI34Cu.jpg,"Drama, Mystery, Crime",disgust,neutral
5307,21052,Levity,https://image.tmdb.org/t/p/w600_and_h900_bestv2/pLmF3LChsgxkF6dCBN0aHJR91Gu.jpg,"Crime, Drama",neutral,sadness
5308,23706,All About Steve,https://image.tmdb.org/t/p/w600_and_h900_bestv2/k7lmf0OeOpQLUoTRLG7e5JZ7H4B.jpg,Comedy,neutral,surprise
5309,1094319,The Best Man,https://image.tmdb.org/t/p/w600_and_h900_bestv2/c9f6mFZqkyz4AD0sxGmynE1pe0v.jpg,"Action, Thriller",neutral,anger
5310,813477,Shin Kamen Rider,https://image.tmdb.org/t/p/w600_and_h900_bestv2/9dTO2RygcDT0cQkawABw4QkDegN.jpg,"Action, Drama, Science Fiction, Adventure, Fantasy",neutral,disgust
5311,10722,The Day of the Beast,https://image.tmdb.org/t/p/w600_and_h900_bestv2/yEXhgACPIV4PmTgHT2HS3Ko2oS3.jpg,"Horror, Comedy, Action",neutral,disgust
5312,843906,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,https://image.tmdb.org/t/p/w600_and_h900_bestv2/rlQJnQfPgaSGQtyMw35VOIqoIsj.jpg,"Animation, Comedy, Mystery, Family, Fantasy, Adventure, Horror",surprise,neutral
5313,27902,Love Wrecked,https://image.tmdb.org/t/p/w600_and_h900_bestv2/raMhrOU9yna7hiVjuk0zAI2y6Yv.jpg,"Romance, Comedy",joy,neutral
5314,1063738,White River,https://image.tmdb.org/t/p/w600_and_h900_bestv2/kYVJrlb3tX2QZCw0Xd1VIdU8AKu.jpg,Drama,disgust,neutral
5315,492188,Marriage Story,https://image.tmdb.org/t/p/w600_and_h900_bestv2/2JRyCKaRKyJAVpsIHeLvPw5nHmw.jpg,Drama,sadness,disgust
5316,10805,Staying Alive,https://image.tmdb.org/t/p/w600_and_h900_bestv2/m9Bt1QUsXJnHlio3o7YdREfUf86.jpg,"Drama, Music",neutral,anger
5317,20,My Life Without Me,https://image.tmdb.org/t/p/w600_and_h900_bestv2/pFEtVPW88pWflYV84UFL0h1iJr3.jpg,"Drama, Romance",sadness,neutral
5318,1084812,Aavesham,https://image.tmdb.org/t/p/w600_and_h900_bestv2/dZrK0XmFT5fL4ax7qn7JHXWupVH.jpg,"Comedy, Action",anger,disgust
5319,1621,Trading Places,https://image.tmdb.org/t/p/w600_and_h900_bestv2/8mBuLCOcpWnmYtZc4aqtvDXslv6.jpg,Comedy,disgust,neutral
5320,715123,Books of Blood,https://image.tmdb.org/t/p/w600_and_h900_bestv2/bXLVZGgLgd7OwbfP6fC5GCfrxuD.jpg,"Horror, Science Fiction",fear,neutral
5322,378236,The Emoji Movie,https://image.tmdb.org/t/p/w600_and_h900_bestv2/f5pF4OYzh4wb1dYL2ARQNdqUsEZ.jpg,"Animation, Family, Comedy",neutral,surprise
5323,514439,Breakthrough,https://image.tmdb.org/t/p/w600_and_h900_bestv2/t58dx7JIgchr9If5uxn3NmHaHoS.jpg,Drama,fear,sadness
5324,181283,Child 44,https://image.tmdb.org/t/p/w600_and_h900_bestv2/5OCQvDKHbQbhs6bby3Aa6Tmsg92.jpg,"Crime, Thriller",disgust,neutral
5325,22233,The Thrill of It All,https://image.tmdb.org/t/p/w600_and_h900_bestv2/eza4PZbDuLcQHEefdN9lQ4vzLw5.jpg,"Comedy, Romance",fear,neutral
5326,1246,Rocky Balboa,https://image.tmdb.org/t/p/w600_and_h900_bestv2/byBlJvZwCqgtIwrZNv0pyE974jC.jpg,Drama,anger,surprise
5327,43824,Waterloo Bridge,https://image.tmdb.org/t/p/w600_and_h900_bestv2/2XgYKd5tr5b9W5Yfq80yTZqf3hy.jpg,"Drama, Romance, War",fear,neutral
5328,1093485,The White Storm 3: Heaven or Hell,https://image.tmdb.org/t/p/w600_and_h900_bestv2/kPjZsEni0KF0IXGXh0kaxNESdGE.jpg,"Action, Crime, Adventure",disgust,neutral
5329,18892,Jawbreaker,https://image.tmdb.org/t/p/w600_and_h900_bestv2/gwjJPAraQy5fDd3NJvK677uItU4.jpg,"Comedy, Crime",disgust,anger
5330,865559,Your Christmas or Mine?,https://image.tmdb.org/t/p/w600_and_h900_bestv2/A806wuTGJECDh9krhQAhnieQcLr.jpg,"Romance, Comedy",surprise,joy
5331,4638,Hot Fuzz,https://image.tmdb.org/t/p/w600_and_h900_bestv2/zPib4ukTSdXvHP9pxGkFCe34f3y.jpg,"Crime, Action, Comedy",disgust,sadness
5332,844185,Unfrosted,https://image.tmdb.org/t/p/w600_and_h900_bestv2/zxcpbkiyv81u1frI7b0f6qaYufE.jpg,"Comedy, History",neutral,anger
5333,375588,Robin Hood,https://image.tmdb.org/t/p/w600_and_h900_bestv2/AiRfixFcfTkNbn2A73qVJPlpkUo.jpg,"Adventure, Action, Thriller, Fantasy",disgust,anger
5335,542224,Gretel & Hansel,https://image.tmdb.org/t/p/w600_and_h900_bestv2/mBBBXseq4k4dI63k06XIrsc02j8.jpg,"Fantasy, Horror, Mystery",fear,neutral
5336,9319,The Last Boy Scout,https://image.tmdb.org/t/p/w600_and_h900_bestv2/fNkLz6ITQqTDZHBXqiCrm4kaJKJ.jpg,"Action, Thriller",disgust,anger
5337,49797,I Saw the Devil,https://image.tmdb.org/t/p/w600_and_h900_bestv2/9Egrvm0ue0qy2XYmJJ0hMVetlSw.jpg,"Thriller, Horror",anger,disgust
5339,34559,Ice Twisters,https://image.tmdb.org/t/p/w600_and_h900_bestv2/yaKcjBXIOnzOki4438QIsjxt3oD.jpg,"Action, Science Fiction, TV Movie",disgust,neutral
5340,327753,My Mother's Friend,https://image.tmdb.org/t/p/w600_and_h900_bestv2/xmxpx76fbPzCAUs49mNzzgRnD6n.jpg,Comedy,neutral,surprise
5341,1061699,The Six Triple Eight,https://image.tmdb.org/t/p/w600_and_h900_bestv2/dKYpCJ2JCX1iPPOPciG517awnp7.jpg,"Drama, War",neutral,surprise
5342,35170,Snake and Crane Arts of Shaolin,https://image.tmdb.org/t/p/w600_and_h900_bestv2/vwMTpqm2GcjudUE256LulKshX6v.jpg,"Action, Drama",neutral,anger
5343,798021,Family Switch,https://image.tmdb.org/t/p/w600_and_h900_bestv2/g8Gwitm4CtZBSYhLeSY4Z3Xwwcg.jpg,"Comedy, Fantasy, Family",joy,neutral
5344,855400,Jai Bhim,https://image.tmdb.org/t/p/w600_and_h900_bestv2/ehybiOtBUtrMkmtB39zQEtq1Jie.jpg,"Crime, Drama, Mystery",neutral,fear
5345,425373,The Miracle Season,https://image.tmdb.org/t/p/w600_and_h900_bestv2/cIVYjwi8QcZ9AQk4WRYgW4iUmXb.jpg,Drama,sadness,fear
5346,601844,Becky,https://image.tmdb.org/t/p/w600_and_h900_bestv2/9wqKF883Kn9c0SZV4ZmkIkFhBLh.jpg,"Thriller, Horror, Action",disgust,anger
5347,618019,Awake,https://image.tmdb.org/t/p/w600_and_h900_bestv2/t2dYdtArwjZJRXbKNFlqr20g8Er.jpg,"Action, Thriller",disgust,anger
5348,9323,Ghost in the Shell,https://image.tmdb.org/t/p/w600_and_h900_bestv2/9gC88zYUBARRSThcG93MvW14sqx.jpg,"Action, Animation, Science Fiction",neutral,fear
5349,21849,A Face in the Crowd,https://image.tmdb.org/t/p/w600_and_h900_bestv2/bjPvs6MY6Rv0DIiJ9rgx2TMEkAk.jpg,Drama,joy,neutral
5350,355066,Bad Cat,https://image.tmdb.org/t/p/w600_and_h900_bestv2/4Z7HdaTw7M2sqGjZzjncE4YPRNV.jpg,"Comedy, Animation, Action",disgust,anger
5351,1073413,Phenomena,https://image.tmdb.org/t/p/w600_and_h900_bestv2/liosTyTUf0ObasR2HLTOrHQlzth.jpg,"Comedy, Horror, Thriller",disgust,fear
5352,44009,Another Year,https://image.tmdb.org/t/p/w600_and_h900_bestv2/zrkQcAatfBox5x9KZjaYGnKoqu6.jpg,"Drama, Comedy",joy,neutral
5353,10655,Gettysburg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/k0XKdT3QbycMB8f2H7CEZVx2t4m.jpg,"Drama, History, War",fear,neutral
5355,55301,Alvin and the Chipmunks: Chipwrecked,https://image.tmdb.org/t/p/w600_and_h900_bestv2/npOXWVoZyl8UrF2wtByHtfmsWSX.jpg,"Comedy, Fantasy, Family, Music, Animation",neutral,surprise
5356,21968,Super Fly,https://image.tmdb.org/t/p/w600_and_h900_bestv2/lCj4IZ9l8NfOEiM4zHq3BRF2LzX.jpg,"Crime, Drama, Action",disgust,neutral
5357,258489,The Legend of Tarzan,https://image.tmdb.org/t/p/w600_and_h900_bestv2/eJrfz178xBGlxjDGxnBXTzWWa4w.jpg,"Fantasy, Action, Adventure",disgust,fear
5358,1223272,Contagion of Fear,https://image.tmdb.org/t/p/w600_and_h900_bestv2/A5muc6PtApC9ubfmJW3ADRnIIfi.jpg,"Science Fiction, Thriller",fear,disgust
5359,5951,The Jane Austen Book Club,https://image.tmdb.org/t/p/w600_and_h900_bestv2/9O8LgoBqOGrKXpYFQXVHOxoRNg2.jpg,"Comedy, Romance",neutral,disgust
5360,73567,Killer Joe,https://image.tmdb.org/t/p/w600_and_h900_bestv2/6Tt1TQeOI4TpXu1cBUgNGNGeznW.jpg,"Crime, Comedy, Thriller",disgust,anger
5361,236833,Tigger & Pooh and a Musical Too,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1mZecq7u8wY1bO097SIGRGRF6Rk.jpg,"Animation, Family, TV Movie",joy,neutral
5362,1272890,Lowlifes,https://image.tmdb.org/t/p/w600_and_h900_bestv2/5Bx5tG66PhX2Lb6nrZGDjNZJO5u.jpg,"Horror, Thriller",fear,neutral
5364,364111,The Anthem of the Heart,https://image.tmdb.org/t/p/w600_and_h900_bestv2/7bJHM6t6j3YLjDNTwe4hyghKqSr.jpg,"Animation, Drama, Music, Romance",neutral,disgust
5365,496704,Tremors: A Cold Day in Hell,https://image.tmdb.org/t/p/w600_and_h900_bestv2/aFOdiHaRjeTmHG67e5B7md2Q1cq.jpg,"Action, Adventure, Science Fiction",fear,neutral
5366,1037827,Breaking Point,https://image.tmdb.org/t/p/w600_and_h900_bestv2/kMfzNO3lpATB5mxc8D06PR9T2nO.jpg,"Thriller, Crime",sadness,disgust
5369,1027400,Haitoku fujin no yokujô,https://image.tmdb.org/t/p/w600_and_h900_bestv2/yY1Gcait8D4RvD6SPevNS96b8Iv.jpg,,,
5370,11000,The Birdcage,https://image.tmdb.org/t/p/w600_and_h900_bestv2/4IpC35BoA5aRO0Q1DpFGJ8iKKYq.jpg,Comedy,joy,neutral
5371,360605,Invisible Sister,https://image.tmdb.org/t/p/w600_and_h900_bestv2/seWQvVIzb5xBjHW0Y1h4jvokxZN.jpg,"Fantasy, Adventure, Comedy, TV Movie",sadness,fear
5372,551,The Poseidon Adventure,https://image.tmdb.org/t/p/w600_and_h900_bestv2/rKLuf43xJyLZ0eg57yKKXomMEr1.jpg,"Adventure, Drama, Thriller",fear,sadness
5373,23928,Captain Horatio Hornblower,https://image.tmdb.org/t/p/w600_and_h900_bestv2/oielnqLw4gVpaJDN6QTOapCqRXf.jpg,"Adventure, War, History",fear,neutral
5374,766475,See How They Run,https://image.tmdb.org/t/p/w600_and_h900_bestv2/r3rpSAi2yukZwr9H2km0WKGODWo.jpg,"Mystery, Comedy, Crime",fear,sadness
5375,452251,Beauty Salon: Special Service,https://image.tmdb.org/t/p/w600_and_h900_bestv2/z3Vse8jRnmKJyZFK6VSw1G6jHnY.jpg,"Romance, Drama",joy,neutral
5376,618355,Superman: Red Son,https://image.tmdb.org/t/p/w600_and_h900_bestv2/frSfz7olCSQsp2SmTyu2ciGGQiX.jpg,"Science Fiction, Animation, Action",neutral,joy
5377,24593,Thinking XXX,https://image.tmdb.org/t/p/w600_and_h900_bestv2/kqB0fF7VlODmw1exH4iDZHGUiVI.jpg,Documentary,neutral,disgust
5380,18491,Neon Genesis Evangelion: The End of Evangelion,https://image.tmdb.org/t/p/w600_and_h900_bestv2/j6G24dqI4WgUtChhWjfnI4lnmiK.jpg,"Animation, Science Fiction, Action, Drama",fear,anger
5381,8851,The Blob,https://image.tmdb.org/t/p/w600_and_h900_bestv2/ctOwn1Ibg3SjDG4WulvFvSH0PRT.jpg,"Horror, Science Fiction",fear,neutral
5382,26774,The Blood on Satan's Claw,https://image.tmdb.org/t/p/w600_and_h900_bestv2/spjOtYqkH4XouwC39lfcFmKl9T1.jpg,Horror,disgust,fear
5383,81,Nausicaä of the Valley of the Wind,https://image.tmdb.org/t/p/w600_and_h900_bestv2/tcrkfB8SRPQCgwI88hQScua6nxh.jpg,"Adventure, Animation, Fantasy",neutral,anger
5384,974950,Emilia Pérez,https://image.tmdb.org/t/p/w600_and_h900_bestv2/6zUHqsXnSyGDO6Td1eyx7Mz4RRK.jpg,"Drama, Thriller",disgust,anger
5385,22625,Circle of Friends,https://image.tmdb.org/t/p/w600_and_h900_bestv2/dmyEriE6TsnbgkNaFOvCcXaF0Nt.jpg,"Drama, Romance",neutral,disgust
5387,1075515,Sandwich,https://image.tmdb.org/t/p/w600_and_h900_bestv2/aHCwT1InO29aFibhmONnpJnjaj8.jpg,Drama,fear,neutral
5388,1228246,Five Nights at Freddy's 2,https://image.tmdb.org/t/p/w600_and_h900_bestv2/ppZW3rMyrjkFitpDog6BRl2hIw5.jpg,"Horror, Mystery",neutral,surprise
5389,454,Romeo + Juliet,https://image.tmdb.org/t/p/w600_and_h900_bestv2/eLf4jclPijOqfEp6bDAmezRFxk5.jpg,"Drama, Romance",neutral,joy
5390,865463,24 Year Old Yoon Yul's Sexy Breasts,https://image.tmdb.org/t/p/w600_and_h900_bestv2/qvGkjlLjTy1nxClxpw2BiUS6jHB.jpg,"Drama, Romance",joy,surprise
5391,219811,English Education,https://image.tmdb.org/t/p/w600_and_h900_bestv2/xWglrXbQhhEdg1nGbsOLNyFHngX.jpg,"Comedy, Drama",disgust,anger
5392,8967,The Tree of Life,https://image.tmdb.org/t/p/w600_and_h900_bestv2/l8cwuB5WJSoj4uMAsnzuHBOMaSJ.jpg,"Drama, Fantasy",sadness,neutral
5393,764835,The Desperate Hour,https://image.tmdb.org/t/p/w600_and_h900_bestv2/u6Pg9eTklhg6Aa7kXaxrfdE1Chi.jpg,Thriller,fear,neutral
5394,1231574,My Oni Girl,https://image.tmdb.org/t/p/w600_and_h900_bestv2/k69kkwsipkPn7Nzq488kHGQTPo.jpg,"Animation, Fantasy, Adventure, Family",fear,neutral
5395,642,Butch Cassidy and the Sundance Kid,https://image.tmdb.org/t/p/w600_and_h900_bestv2/gFmmykF1Ym3OGzENo50nZQaD1dx.jpg,"Western, Adventure",neutral,joy
5396,23045,Killers from Space,https://image.tmdb.org/t/p/w600_and_h900_bestv2/ajQgkwtcVvjqBcDq31qwbn8svyT.jpg,"Horror, Science Fiction",fear,sadness
5397,477776,Code Geass: Lelouch of the Rebellion – Initiation,https://image.tmdb.org/t/p/w600_and_h900_bestv2/lRfTNdwfcXnECZXeZswMOSV3q36.jpg,"Science Fiction, Animation, Drama, Action",neutral,joy
5398,41275,Python,https://image.tmdb.org/t/p/w600_and_h900_bestv2/lDbTpRHTRFWBK4j0FAWpE4M5WT2.jpg,"Comedy, Horror, Science Fiction",fear,disgust
5399,45612,Source Code,https://image.tmdb.org/t/p/w600_and_h900_bestv2/zXJe3nXCp7ggE3rLbhDx8jWZ4qn.jpg,"Thriller, Science Fiction, Mystery",fear,neutral
5400,284536,The Gambler,https://image.tmdb.org/t/p/w600_and_h900_bestv2/hIgU3cxn7Y87joQGM3srofnXOm5.jpg,"Thriller, Crime, Drama",neutral,disgust
5401,853088,Happier Than Ever: A Love Letter to Los Angeles,https://image.tmdb.org/t/p/w600_and_h900_bestv2/v35yPb44m4Zgu6iOUk1rfer3FVD.jpg,"Music, Documentary",joy,fear
5402,86040,"To Sir, with Love II",https://image.tmdb.org/t/p/w600_and_h900_bestv2/94gHDqRoScMy6JIydYWsE3QBwea.jpg,"Drama, TV Movie",sadness,neutral
5403,19042,All Dogs Go to Heaven 2,https://image.tmdb.org/t/p/w600_and_h900_bestv2/kNmIJILOW9qF2F1Z0qOXkadaS50.jpg,"Romance, Animation, Family, Adventure, Fantasy",neutral,sadness
5404,865382,Prisoner's Daughter,https://image.tmdb.org/t/p/w600_and_h900_bestv2/2NYd7jKFnilcIOUfDI8o2TOuCmu.jpg,"Drama, Mystery, Thriller",fear,disgust
5405,1342268,Curious Caterer: Forbidden Fruit,https://image.tmdb.org/t/p/w600_and_h900_bestv2/g0ggQ1hWvMsJTMPCkBCH0fojh1Q.jpg,"TV Movie, Mystery",fear,sadness
5406,230211,Bros Before Hos,https://image.tmdb.org/t/p/w600_and_h900_bestv2/7ZGNVpzGEWYLpzE7J9FL8WOLlxc.jpg,Comedy,neutral,disgust
5407,833593,2037,https://image.tmdb.org/t/p/w600_and_h900_bestv2/rfYnMtNiLfqOBQjWBjN8auganXw.jpg,Drama,disgust,anger
5408,19051,The New Adventures of Pippi Longstocking,https://image.tmdb.org/t/p/w600_and_h900_bestv2/lJjLtUOf18yI2ZMtFL8AUMwEJfA.jpg,"Fantasy, Adventure, Family",fear,neutral
5409,11700,Smiles of a Summer Night,https://image.tmdb.org/t/p/w600_and_h900_bestv2/wKeV8lKz8k9DDBCw6MJ9MkhvhqF.jpg,"Comedy, Romance",disgust,anger
5410,795514,The Fallout,https://image.tmdb.org/t/p/w600_and_h900_bestv2/y94auaBWq1E7sun3ZpvBmQfGUW.jpg,Drama,sadness,fear
5411,734519,THE FABLE: The Killer Who Doesn't Kill,https://image.tmdb.org/t/p/w600_and_h900_bestv2/6pufaTxAuTXFQBrh2weU5PniKqa.jpg,"Action, Comedy, Crime",neutral,anger
5412,706510,Desperados,https://image.tmdb.org/t/p/w600_and_h900_bestv2/p0aJ42yUp5pS4MdPKP69VRZ2Gkp.jpg,"Comedy, Romance",fear,anger
5413,18688,Charro!,https://image.tmdb.org/t/p/w600_and_h900_bestv2/xNokTbYDZf1FslFqFmPUjjytTjR.jpg,"Action, Drama, Western",anger,disgust
5414,19067,The Duellists,https://image.tmdb.org/t/p/w600_and_h900_bestv2/nqjMYlUXnmmO8Jqucow4nj9alE5.jpg,"Drama, War",anger,disgust
5415,763164,Apex,https://image.tmdb.org/t/p/w600_and_h900_bestv2/chTkFGToW5bsyw3hgLAe4S5Gt3.jpg,"Action, Thriller, Science Fiction",neutral,sadness
5416,479455,Men in Black: International,https://image.tmdb.org/t/p/w600_and_h900_bestv2/dPrUPFcgLfNbmDL8V69vcrTyEfb.jpg,"Comedy, Science Fiction, Action",neutral,disgust
5417,453405,Gemini Man,https://image.tmdb.org/t/p/w600_and_h900_bestv2/uTALxjQU8e1lhmNjP9nnJ3t2pRU.jpg,"Science Fiction, Action, Adventure, Thriller",fear,surprise
5418,20776,Return to the Batcave: The Misadventures of Adam and Burt,https://image.tmdb.org/t/p/w600_and_h900_bestv2/9jWkvwp9DNpUGAi57MiRwp3iYLJ.jpg,"Comedy, Action",neutral,surprise
5419,17903,A Frozen Flower,https://image.tmdb.org/t/p/w600_and_h900_bestv2/jvGmbNUh0eq9ShQmMSof0DXXHWY.jpg,Drama,disgust,joy
5420,12088,Fortress,https://image.tmdb.org/t/p/w600_and_h900_bestv2/lEO6hnwkxOVzjQHj5PZ1RTrXu7h.jpg,"Action, Thriller, Science Fiction",neutral,disgust
5421,11422,Midway,https://image.tmdb.org/t/p/w600_and_h900_bestv2/vCzGV28YFmWubUn1jh8ytagYocR.jpg,"Action, Drama, History, War",neutral,joy
5422,19528,Invisible Target,https://image.tmdb.org/t/p/w600_and_h900_bestv2/aWWTJN9pvJNxUSKV7p7tNkuVqMD.jpg,Action,disgust,anger
5423,594634,Close to the Horizon,https://image.tmdb.org/t/p/w600_and_h900_bestv2/c8K79975Xtoy0i715QLZVpIoPDe.jpg,"Romance, Drama",neutral,surprise
5424,438689,Siberia,https://image.tmdb.org/t/p/w600_and_h900_bestv2/eGfIsvdrUhTlQOkxQIELU7obDYj.jpg,"Crime, Romance, Thriller",neutral,anger
5425,1883,Malcolm X,https://image.tmdb.org/t/p/w600_and_h900_bestv2/o2s9ow0uRRm1BcF3teznk5twd90.jpg,"Drama, History",sadness,neutral
5426,43535,A Simple Twist of Fate,https://image.tmdb.org/t/p/w600_and_h900_bestv2/2Jorj80Y4EVEAPDRVVdDXKSVUTw.jpg,"Family, Comedy, Drama",fear,neutral
5427,854887,Gods of the Deep,https://image.tmdb.org/t/p/w600_and_h900_bestv2/ea8609DKrceNJocKEUpDom6mHzx.jpg,"Science Fiction, Thriller, Horror",fear,neutral
5428,334,Magnolia,https://image.tmdb.org/t/p/w600_and_h900_bestv2/uq2u8HgtLFJkjNq2kHb2jvipIPT.jpg,Drama,neutral,surprise
5429,83091,Saint Seiya: The Heated Battle of the Gods,https://image.tmdb.org/t/p/w600_and_h900_bestv2/zwL4R8y2b18nLe8q0OgSr5vbnnc.jpg,"Action, Animation, Fantasy",disgust,neutral
5430,21014,Keeping Up with the Steins,https://image.tmdb.org/t/p/w600_and_h900_bestv2/bYp81rOQZEoFfDMX6xqRU1x3R7M.jpg,Comedy,joy,neutral
5432,773867,Seoul Vibe,https://image.tmdb.org/t/p/w600_and_h900_bestv2/txaOvJ6HURmqFbpVtJezWNWqaR4.jpg,"Action, Crime, Comedy, Adventure",neutral,joy
5433,200112,Puppylove,https://image.tmdb.org/t/p/w600_and_h900_bestv2/mkwHa1MmzMNEnejetEUZW4ZhYxc.jpg,"Romance, Drama",fear,sadness
5434,28676,Amazonia: The Catherine Miles Story,https://image.tmdb.org/t/p/w600_and_h900_bestv2/bvRjoKZkHgZxP7I9QY45Gw8M5hE.jpg,"Adventure, Drama, Horror",anger,disgust
5435,20342,Secret,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1jM1oV2kzxs4YXFIYppyy7lcQCn.jpg,"Fantasy, Drama, Thriller",joy,surprise
5436,715756,Dangerous Drugs of Sex,https://image.tmdb.org/t/p/w600_and_h900_bestv2/8c26QTZBBx04wK7dWBmmRQDp0M5.jpg,"Thriller, Drama, Horror",fear,surprise
5437,499932,The Devil All the Time,https://image.tmdb.org/t/p/w600_and_h900_bestv2/bVL7LGq528h3KzeNI90HOVbV5uW.jpg,"Crime, Drama, Thriller",fear,disgust
5438,10537,The Doors,https://image.tmdb.org/t/p/w600_and_h900_bestv2/x1LM3dzGuG6xOz0aT2e71o11vhu.jpg,"Music, Drama, History",neutral,joy
5439,2757,Adaptation.,https://image.tmdb.org/t/p/w600_and_h900_bestv2/ffEmHQAiD0m5dEQ6rlsuA9vlllW.jpg,"Comedy, Crime, Drama",fear,sadness
5440,46529,I Am Number Four,https://image.tmdb.org/t/p/w600_and_h900_bestv2/2NrP3h3GEsrPXX60bmjKuYWAvl9.jpg,"Action, Thriller, Science Fiction, Adventure",neutral,fear
5441,212231,Kid Cannabis,https://image.tmdb.org/t/p/w600_and_h900_bestv2/AdsdkpbBJtORmSe56LIuQ6DEJJq.jpg,Drama,disgust,anger
5444,387893,Ice Age: The Great Egg-Scapade,https://image.tmdb.org/t/p/w600_and_h900_bestv2/ysQqYp9G37Q114Nc6uvCHbDmaj6.jpg,"Adventure, Animation, Comedy, Family, TV Movie",anger,disgust
5445,576784,Upon the Magic Roads,https://image.tmdb.org/t/p/w600_and_h900_bestv2/kY4tmwZaBZitnDRcWFp3Wy197Um.jpg,"Adventure, Fantasy",neutral,fear
5448,395834,Wind River,https://image.tmdb.org/t/p/w600_and_h900_bestv2/pySivdR845Hom4u4T2WNkJxe6Ad.jpg,"Crime, Mystery, Thriller, Western",disgust,fear
5450,241771,Beyond the Lights,https://image.tmdb.org/t/p/w600_and_h900_bestv2/5Di9UXTa2bDec68WOFcZzgB1ot3.jpg,"Romance, Drama",neutral,fear
5452,69778,A Good Old Fashioned Orgy,https://image.tmdb.org/t/p/w600_and_h900_bestv2/1lyMNAAaKb3pZHoVXVDQExCmzVI.jpg,Comedy,disgust,anger
